id	posx	posy	h	type	mass	dx	dy
299	-0.426000	-0.046000	0.008000	0	0.064000	0.008000	0.008000
300	-0.418000	-0.046000	0.008000	0	0.064000	0.008000	0.008000
301	-0.410000	-0.046000	0.008000	0	0.064000	0.008000	0.008000
302	-0.402000	-0.046000	0.008000	0	0.064000	0.008000	0.008000
303	-0.394000	-0.046000	0.008000	0	0.064000	0.008000	0.008000
304	-0.386000	-0.046000	0.008000	0	0.064000	0.008000	0.008000
305	-0.378000	-0.046000	0.008000	0	0.064000	0.008000	0.008000
306	-0.370000	-0.046000	0.008000	0	0.064000	0.008000	0.008000
307	-0.362000	-0.046000	0.008000	0	0.064000	0.008000	0.008000
308	-0.490000	-0.038000	0.008000	0	0.064000	0.008000	0.008000
309	-0.482000	-0.038000	0.008000	0	0.064000	0.008000	0.008000
310	-0.474000	-0.038000	0.008000	0	0.064000	0.008000	0.008000
311	-0.466000	-0.038000	0.008000	0	0.064000	0.008000	0.008000
312	-0.458000	-0.038000	0.008000	0	0.064000	0.008000	0.008000
313	-0.450000	-0.038000	0.008000	0	0.064000	0.008000	0.008000
314	-0.442000	-0.038000	0.008000	0	0.064000	0.008000	0.008000
315	-0.434000	-0.038000	0.008000	0	0.064000	0.008000	0.008000
316	-0.426000	-0.038000	0.008000	0	0.064000	0.008000	0.008000
317	-0.418000	-0.038000	0.008000	0	0.064000	0.008000	0.008000
318	-0.410000	-0.038000	0.008000	0	0.064000	0.008000	0.008000
319	-0.402000	-0.038000	0.008000	0	0.064000	0.008000	0.008000
320	-0.394000	-0.038000	0.008000	0	0.064000	0.008000	0.008000
321	-0.386000	-0.038000	0.008000	0	0.064000	0.008000	0.008000
322	-0.378000	-0.038000	0.008000	0	0.064000	0.008000	0.008000
323	-0.370000	-0.038000	0.008000	0	0.064000	0.008000	0.008000
324	-0.362000	-0.038000	0.008000	0	0.064000	0.008000	0.008000
325	-0.490000	-0.030000	0.008000	0	0.064000	0.008000	0.008000
326	-0.482000	-0.030000	0.008000	0	0.064000	0.008000	0.008000
327	-0.474000	-0.030000	0.008000	0	0.064000	0.008000	0.008000
328	-0.466000	-0.030000	0.008000	0	0.064000	0.008000	0.008000
329	-0.458000	-0.030000	0.008000	0	0.064000	0.008000	0.008000
330	-0.450000	-0.030000	0.008000	0	0.064000	0.008000	0.008000
331	-0.442000	-0.030000	0.008000	0	0.064000	0.008000	0.008000
332	-0.434000	-0.030000	0.008000	0	0.064000	0.008000	0.008000
333	-0.426000	-0.030000	0.008000	0	0.064000	0.008000	0.008000
334	-0.418000	-0.030000	0.008000	0	0.064000	0.008000	0.008000
335	-0.410000	-0.030000	0.008000	0	0.064000	0.008000	0.008000
336	-0.402000	-0.030000	0.008000	0	0.064000	0.008000	0.008000
337	-0.394000	-0.030000	0.008000	0	0.064000	0.008000	0.008000
338	-0.386000	-0.030000	0.008000	0	0.064000	0.008000	0.008000
339	-0.378000	-0.030000	0.008000	0	0.064000	0.008000	0.008000
340	-0.370000	-0.030000	0.008000	0	0.064000	0.008000	0.008000
341	-0.362000	-0.030000	0.008000	0	0.064000	0.008000	0.008000
342	-0.490000	-0.022000	0.008000	0	0.064000	0.008000	0.008000
343	-0.482000	-0.022000	0.008000	0	0.064000	0.008000	0.008000
344	-0.474000	-0.022000	0.008000	0	0.064000	0.008000	0.008000
345	-0.466000	-0.022000	0.008000	0	0.064000	0.008000	0.008000
346	-0.458000	-0.022000	0.008000	0	0.064000	0.008000	0.008000
347	-0.450000	-0.022000	0.008000	0	0.064000	0.008000	0.008000
348	-0.442000	-0.022000	0.008000	0	0.064000	0.008000	0.008000
349	-0.434000	-0.022000	0.008000	0	0.064000	0.008000	0.008000
350	-0.426000	-0.022000	0.008000	0	0.064000	0.008000	0.008000
351	-0.418000	-0.022000	0.008000	0	0.064000	0.008000	0.008000
352	-0.410000	-0.022000	0.008000	0	0.064000	0.008000	0.008000
353	-0.402000	-0.022000	0.008000	0	0.064000	0.008000	0.008000
354	-0.394000	-0.022000	0.008000	0	0.064000	0.008000	0.008000
355	-0.386000	-0.022000	0.008000	0	0.064000	0.008000	0.008000
356	-0.378000	-0.022000	0.008000	0	0.064000	0.008000	0.008000
357	-0.370000	-0.022000	0.008000	0	0.064000	0.008000	0.008000
358	-0.362000	-0.022000	0.008000	0	0.064000	0.008000	0.008000
359	-0.490000	-0.014000	0.008000	0	0.064000	0.008000	0.008000
360	-0.482000	-0.014000	0.008000	0	0.064000	0.008000	0.008000
361	-0.474000	-0.014000	0.008000	0	0.064000	0.008000	0.008000
362	-0.466000	-0.014000	0.008000	0	0.064000	0.008000	0.008000
363	-0.458000	-0.014000	0.008000	0	0.064000	0.008000	0.008000
364	-0.450000	-0.014000	0.008000	0	0.064000	0.008000	0.008000
365	-0.442000	-0.014000	0.008000	0	0.064000	0.008000	0.008000
366	-0.434000	-0.014000	0.008000	0	0.064000	0.008000	0.008000
367	-0.426000	-0.014000	0.008000	0	0.064000	0.008000	0.008000
368	-0.418000	-0.014000	0.008000	0	0.064000	0.008000	0.008000
369	-0.410000	-0.014000	0.008000	0	0.064000	0.008000	0.008000
370	-0.402000	-0.014000	0.008000	0	0.064000	0.008000	0.008000
371	-0.394000	-0.014000	0.008000	0	0.064000	0.008000	0.008000
372	-0.386000	-0.014000	0.008000	0	0.064000	0.008000	0.008000
373	-0.378000	-0.014000	0.008000	0	0.064000	0.008000	0.008000
374	-0.370000	-0.014000	0.008000	0	0.064000	0.008000	0.008000
375	-0.362000	-0.014000	0.008000	0	0.064000	0.008000	0.008000
376	-0.490000	-0.006000	0.008000	0	0.064000	0.008000	0.008000
377	-0.482000	-0.006000	0.008000	0	0.064000	0.008000	0.008000
378	-0.474000	-0.006000	0.008000	0	0.064000	0.008000	0.008000
379	-0.466000	-0.006000	0.008000	0	0.064000	0.008000	0.008000
380	-0.458000	-0.006000	0.008000	0	0.064000	0.008000	0.008000
381	-0.450000	-0.006000	0.008000	0	0.064000	0.008000	0.008000
382	-0.442000	-0.006000	0.008000	0	0.064000	0.008000	0.008000
383	-0.434000	-0.006000	0.008000	0	0.064000	0.008000	0.008000
384	-0.426000	-0.006000	0.008000	0	0.064000	0.008000	0.008000
385	-0.418000	-0.006000	0.008000	0	0.064000	0.008000	0.008000
386	-0.410000	-0.006000	0.008000	0	0.064000	0.008000	0.008000
387	-0.402000	-0.006000	0.008000	0	0.064000	0.008000	0.008000
388	-0.394000	-0.006000	0.008000	0	0.064000	0.008000	0.008000
389	-0.386000	-0.006000	0.008000	0	0.064000	0.008000	0.008000
