id	posx	posy	h	type	mass	dx	dy
202	-0.358586	0.083333	0.002500	1	0.006250	0.002500	0.002500
203	-0.361111	0.083333	0.002500	1	0.006250	0.002500	0.002500
204	-0.363636	0.083333	0.002500	1	0.006250	0.002500	0.002500
205	-0.366162	0.083333	0.002500	1	0.006250	0.002500	0.002500
206	-0.368687	0.083333	0.002500	1	0.006250	0.002500	0.002500
207	-0.371212	0.083333	0.002500	1	0.006250	0.002500	0.002500
208	-0.373737	0.083333	0.002500	1	0.006250	0.002500	0.002500
209	-0.376263	0.083333	0.002500	1	0.006250	0.002500	0.002500
210	-0.378788	0.083333	0.002500	1	0.006250	0.002500	0.002500
211	-0.381313	0.083333	0.002500	1	0.006250	0.002500	0.002500
212	-0.383838	0.083333	0.002500	1	0.006250	0.002500	0.002500
213	-0.386364	0.083333	0.002500	1	0.006250	0.002500	0.002500
214	-0.388889	0.083333	0.002500	1	0.006250	0.002500	0.002500
215	-0.391414	0.083333	0.002500	1	0.006250	0.002500	0.002500
216	-0.393939	0.083333	0.002500	1	0.006250	0.002500	0.002500
217	-0.396465	0.083333	0.002500	1	0.006250	0.002500	0.002500
218	-0.398990	0.083333	0.002500	1	0.006250	0.002500	0.002500
219	-0.401515	0.083333	0.002500	1	0.006250	0.002500	0.002500
220	-0.404040	0.083333	0.002500	1	0.006250	0.002500	0.002500
221	-0.406566	0.083333	0.002500	1	0.006250	0.002500	0.002500
222	-0.409091	0.083333	0.002500	1	0.006250	0.002500	0.002500
223	-0.411616	0.083333	0.002500	1	0.006250	0.002500	0.002500
224	-0.414141	0.083333	0.002500	1	0.006250	0.002500	0.002500
225	-0.416667	0.083333	0.002500	1	0.006250	0.002500	0.002500
226	-0.419192	0.083333	0.002500	1	0.006250	0.002500	0.002500
227	-0.421717	0.083333	0.002500	1	0.006250	0.002500	0.002500
228	-0.424242	0.083333	0.002500	1	0.006250	0.002500	0.002500
229	-0.426768	0.083333	0.002500	1	0.006250	0.002500	0.002500
230	-0.429293	0.083333	0.002500	1	0.006250	0.002500	0.002500
231	-0.431818	0.083333	0.002500	1	0.006250	0.002500	0.002500
232	-0.434343	0.083333	0.002500	1	0.006250	0.002500	0.002500
233	-0.436869	0.083333	0.002500	1	0.006250	0.002500	0.002500
234	-0.439394	0.083333	0.002500	1	0.006250	0.002500	0.002500
235	-0.441919	0.083333	0.002500	1	0.006250	0.002500	0.002500
236	-0.444444	0.083333	0.002500	1	0.006250	0.002500	0.002500
237	-0.446970	0.083333	0.002500	1	0.006250	0.002500	0.002500
238	-0.449495	0.083333	0.002500	1	0.006250	0.002500	0.002500
239	-0.452020	0.083333	0.002500	1	0.006250	0.002500	0.002500
240	-0.454545	0.083333	0.002500	1	0.006250	0.002500	0.002500
241	-0.457071	0.083333	0.002500	1	0.006250	0.002500	0.002500
242	-0.459596	0.083333	0.002500	1	0.006250	0.002500	0.002500
243	-0.462121	0.083333	0.002500	1	0.006250	0.002500	0.002500
244	-0.464646	0.083333	0.002500	1	0.006250	0.002500	0.002500
245	-0.467172	0.083333	0.002500	1	0.006250	0.002500	0.002500
246	-0.469697	0.083333	0.002500	1	0.006250	0.002500	0.002500
247	-0.472222	0.083333	0.002500	1	0.006250	0.002500	0.002500
248	-0.474747	0.083333	0.002500	1	0.006250	0.002500	0.002500
249	-0.477273	0.083333	0.002500	1	0.006250	0.002500	0.002500
250	-0.479798	0.083333	0.002500	1	0.006250	0.002500	0.002500
251	-0.482323	0.083333	0.002500	1	0.006250	0.002500	0.002500
252	-0.484848	0.083333	0.002500	1	0.006250	0.002500	0.002500
253	-0.487374	0.083333	0.002500	1	0.006250	0.002500	0.002500
254	-0.489899	0.083333	0.002500	1	0.006250	0.002500	0.002500
255	-0.492424	0.083333	0.002500	1	0.006250	0.002500	0.002500
256	-0.494949	0.083333	0.002500	1	0.006250	0.002500	0.002500
257	-0.497475	0.083333	0.002500	1	0.006250	0.002500	0.002500
258	-0.333333	-0.085859	0.002500	1	0.006250	0.002500	0.002500
259	-0.333333	-0.088384	0.002500	1	0.006250	0.002500	0.002500
260	-0.333333	-0.090909	0.002500	1	0.006250	0.002500	0.002500
261	-0.333333	-0.093434	0.002500	1	0.006250	0.002500	0.002500
262	-0.333333	-0.095960	0.002500	1	0.006250	0.002500	0.002500
263	-0.333333	-0.098485	0.002500	1	0.006250	0.002500	0.002500
264	-0.333333	-0.101010	0.002500	1	0.006250	0.002500	0.002500
265	-0.333333	-0.103535	0.002500	1	0.006250	0.002500	0.002500
266	-0.333333	-0.106061	0.002500	1	0.006250	0.002500	0.002500
267	-0.333333	-0.108586	0.002500	1	0.006250	0.002500	0.002500
268	-0.333333	-0.111111	0.002500	1	0.006250	0.002500	0.002500
269	-0.333333	-0.113636	0.002500	1	0.006250	0.002500	0.002500
270	-0.333333	-0.116162	0.002500	1	0.006250	0.002500	0.002500
271	-0.333333	-0.118687	0.002500	1	0.006250	0.002500	0.002500
272	-0.333333	-0.121212	0.002500	1	0.006250	0.002500	0.002500
273	-0.333333	-0.123737	0.002500	1	0.006250	0.002500	0.002500
274	-0.333333	-0.126263	0.002500	1	0.006250	0.002500	0.002500
275	-0.333333	-0.128788	0.002500	1	0.006250	0.002500	0.002500
276	-0.333333	-0.131313	0.002500	1	0.006250	0.002500	0.002500
277	-0.333333	-0.133838	0.002500	1	0.006250	0.002500	0.002500
278	-0.333333	-0.136364	0.002500	1	0.006250	0.002500	0.002500
279	-0.333333	-0.138889	0.002500	1	0.006250	0.002500	0.002500
280	-0.333333	-0.141414	0.002500	1	0.006250	0.002500	0.002500
281	-0.333333	-0.143939	0.002500	1	0.006250	0.002500	0.002500
282	-0.333333	-0.146465	0.002500	1	0.006250	0.002500	0.002500
283	-0.333333	-0.148990	0.002500	1	0.006250	0.002500	0.002500
284	-0.333333	-0.151515	0.002500	1	0.006250	0.002500	0.002500
285	-0.333333	-0.154040	0.002500	1	0.006250	0.002500	0.002500
286	-0.333333	-0.156566	0.002500	1	0.006250	0.002500	0.002500
287	-0.333333	-0.159091	0.002500	1	0.006250	0.002500	0.002500
288	-0.333333	-0.161616	0.002500	1	0.006250	0.002500	0.002500
289	-0.333333	-0.164141	0.002500	1	0.006250	0.002500	0.002500
290	-0.333333	-0.166667	0.002500	1	0.006250	0.002500	0.002500
291	-0.333333	-0.169192	0.002500	1	0.006250	0.002500	0.002500
292	-0.333333	-0.171717	0.002500	1	0.006250	0.002500	0.002500
293	-0.333333	-0.174242	0.002500	1	0.006250	0.002500	0.002500
294	-0.333333	-0.176768	0.002500	1	0.006250	0.002500	0.002500
295	-0.333333	-0.179293	0.002500	1	0.006250	0.002500	0.002500
296	-0.333333	-0.181818	0.002500	1	0.006250	0.002500	0.002500
297	-0.333333	-0.184343	0.002500	1	0.006250	0.002500	0.002500
298	-0.333333	-0.186869	0.002500	1	0.006250	0.002500	0.002500
299	-0.333333	-0.189394	0.002500	1	0.006250	0.002500	0.002500
300	-0.333333	-0.191919	0.002500	1	0.006250	0.002500	0.002500
301	-0.333333	-0.194444	0.002500	1	0.006250	0.002500	0.002500
302	-0.333333	-0.196970	0.002500	1	0.006250	0.002500	0.002500
303	-0.333333	-0.199495	0.002500	1	0.006250	0.002500	0.002500
304	-0.333333	-0.202020	0.002500	1	0.006250	0.002500	0.002500
305	-0.333333	-0.204545	0.002500	1	0.006250	0.002500	0.002500
306	-0.333333	-0.207071	0.002500	1	0.006250	0.002500	0.002500
307	-0.333333	-0.209596	0.002500	1	0.006250	0.002500	0.002500
308	-0.333333	-0.212121	0.002500	1	0.006250	0.002500	0.002500
309	-0.333333	-0.214646	0.002500	1	0.006250	0.002500	0.002500
310	-0.333333	-0.217172	0.002500	1	0.006250	0.002500	0.002500
311	-0.333333	-0.219697	0.002500	1	0.006250	0.002500	0.002500
312	-0.333333	-0.222222	0.002500	1	0.006250	0.002500	0.002500
313	-0.333333	-0.224747	0.002500	1	0.006250	0.002500	0.002500
314	-0.333333	-0.227273	0.002500	1	0.006250	0.002500	0.002500
315	-0.333333	-0.229798	0.002500	1	0.006250	0.002500	0.002500
316	-0.333333	-0.232323	0.002500	1	0.006250	0.002500	0.002500
317	-0.333333	-0.234848	0.002500	1	0.006250	0.002500	0.002500
318	-0.333333	-0.237374	0.002500	1	0.006250	0.002500	0.002500
319	-0.333333	-0.239899	0.002500	1	0.006250	0.002500	0.002500
320	-0.333333	-0.242424	0.002500	1	0.006250	0.002500	0.002500
321	-0.333333	-0.244949	0.002500	1	0.006250	0.002500	0.002500
322	-0.333333	-0.247475	0.002500	1	0.006250	0.002500	0.002500
323	-0.333333	-0.250000	0.002500	1	0.006250	0.002500	0.002500
324	-0.330808	-0.250000	0.002500	1	0.006250	0.002500	0.002500
325	-0.328283	-0.250000	0.002500	1	0.006250	0.002500	0.002500
326	-0.325758	-0.250000	0.002500	1	0.006250	0.002500	0.002500
327	-0.323232	-0.250000	0.002500	1	0.006250	0.002500	0.002500
328	-0.320707	-0.250000	0.002500	1	0.006250	0.002500	0.002500
329	-0.318182	-0.250000	0.002500	1	0.006250	0.002500	0.002500
330	-0.315657	-0.250000	0.002500	1	0.006250	0.002500	0.002500
331	-0.313131	-0.250000	0.002500	1	0.006250	0.002500	0.002500
332	-0.310606	-0.250000	0.002500	1	0.006250	0.002500	0.002500
333	-0.308081	-0.250000	0.002500	1	0.006250	0.002500	0.002500
334	-0.305556	-0.250000	0.002500	1	0.006250	0.002500	0.002500
335	-0.303030	-0.250000	0.002500	1	0.006250	0.002500	0.002500
336	-0.300505	-0.250000	0.002500	1	0.006250	0.002500	0.002500
337	-0.297980	-0.250000	0.002500	1	0.006250	0.002500	0.002500
338	-0.295455	-0.250000	0.002500	1	0.006250	0.002500	0.002500
339	-0.292929	-0.250000	0.002500	1	0.006250	0.002500	0.002500
340	-0.290404	-0.250000	0.002500	1	0.006250	0.002500	0.002500
341	-0.287879	-0.250000	0.002500	1	0.006250	0.002500	0.002500
342	-0.285354	-0.250000	0.002500	1	0.006250	0.002500	0.002500
343	-0.282828	-0.250000	0.002500	1	0.006250	0.002500	0.002500
344	-0.280303	-0.250000	0.002500	1	0.006250	0.002500	0.002500
345	-0.277778	-0.250000	0.002500	1	0.006250	0.002500	0.002500
346	-0.275253	-0.250000	0.002500	1	0.006250	0.002500	0.002500
347	-0.272727	-0.250000	0.002500	1	0.006250	0.002500	0.002500
348	-0.270202	-0.250000	0.002500	1	0.006250	0.002500	0.002500
349	-0.267677	-0.250000	0.002500	1	0.006250	0.002500	0.002500
350	-0.265152	-0.250000	0.002500	1	0.006250	0.002500	0.002500
351	-0.262626	-0.250000	0.002500	1	0.006250	0.002500	0.002500
352	-0.260101	-0.250000	0.002500	1	0.006250	0.002500	0.002500
353	-0.257576	-0.250000	0.002500	1	0.006250	0.002500	0.002500
354	-0.255051	-0.250000	0.002500	1	0.006250	0.002500	0.002500
355	-0.252525	-0.250000	0.002500	1	0.006250	0.002500	0.002500
356	-0.250000	-0.250000	0.002500	1	0.006250	0.002500	0.002500
357	-0.247475	-0.250000	0.002500	1	0.006250	0.002500	0.002500
358	-0.244949	-0.250000	0.002500	1	0.006250	0.002500	0.002500
359	-0.242424	-0.250000	0.002500	1	0.006250	0.002500	0.002500
360	-0.239899	-0.250000	0.002500	1	0.006250	0.002500	0.002500
361	-0.237374	-0.250000	0.002500	1	0.006250	0.002500	0.002500
362	-0.234848	-0.250000	0.002500	1	0.006250	0.002500	0.002500
363	-0.232323	-0.250000	0.002500	1	0.006250	0.002500	0.002500
364	-0.229798	-0.250000	0.002500	1	0.006250	0.002500	0.002500
365	-0.227273	-0.250000	0.002500	1	0.006250	0.002500	0.002500
366	-0.224747	-0.250000	0.002500	1	0.006250	0.002500	0.002500
367	-0.222222	-0.250000	0.002500	1	0.006250	0.002500	0.002500
368	-0.219697	-0.250000	0.002500	1	0.006250	0.002500	0.002500
369	-0.217172	-0.250000	0.002500	1	0.006250	0.002500	0.002500
370	-0.214646	-0.250000	0.002500	1	0.006250	0.002500	0.002500
371	-0.212121	-0.250000	0.002500	1	0.006250	0.002500	0.002500
372	-0.209596	-0.250000	0.002500	1	0.006250	0.002500	0.002500
373	-0.207071	-0.250000	0.002500	1	0.006250	0.002500	0.002500
374	-0.204545	-0.250000	0.002500	1	0.006250	0.002500	0.002500
375	-0.202020	-0.250000	0.002500	1	0.006250	0.002500	0.002500
376	-0.199495	-0.250000	0.002500	1	0.006250	0.002500	0.002500
377	-0.196970	-0.250000	0.002500	1	0.006250	0.002500	0.002500
378	-0.194444	-0.250000	0.002500	1	0.006250	0.002500	0.002500
379	-0.191919	-0.250000	0.002500	1	0.006250	0.002500	0.002500
380	-0.189394	-0.250000	0.002500	1	0.006250	0.002500	0.002500
381	-0.186869	-0.250000	0.002500	1	0.006250	0.002500	0.002500
382	-0.184343	-0.250000	0.002500	1	0.006250	0.002500	0.002500
383	-0.181818	-0.250000	0.002500	1	0.006250	0.002500	0.002500
384	-0.179293	-0.250000	0.002500	1	0.006250	0.002500	0.002500
385	-0.176768	-0.250000	0.002500	1	0.006250	0.002500	0.002500
386	-0.174242	-0.250000	0.002500	1	0.006250	0.002500	0.002500
387	-0.171717	-0.250000	0.002500	1	0.006250	0.002500	0.002500
388	-0.169192	-0.250000	0.002500	1	0.006250	0.002500	0.002500
389	-0.166667	-0.250000	0.002500	1	0.006250	0.002500	0.002500
